12,9,37
3,30,45
22,35,57
18,15,53
11,29,39
12,1,40
10,1,36
56,15,53
43,38,59
5,13,20
36,12,56
20,17,56
4,26,39
50,3,56
12,21,59
11,5,50
36,30,47
32,14,19
12,21,41
58,28,33
51,13,52
40,10,59
1,30,31
44,20,31
46,33,44
2,8,14
12,43,58
25,5,30
43,10,22
8,23,49
55,16,41
31,24,40
47,45,52
35,3,7
43,15,24
29,21,45
34,23,41
11,6,18
10,12,51
32,4,19
6,38,51
6,21,56
16,28,33
43,2,57
10,12,54
44,41,59
27,14,56
43,1,39
4,57,58
17,11,18
12,45,51
33,14,40
36,56,58
12,15,34
44,14,25
36,28,42
18,15,53
33,40,52
5,3,56
3,16,23
50,9,56
5,24,37
45,6,43
44,37,45
20,42,48
32,10,58
33,35,49
33,14,41
28,43,55
44,30,36
13,25,30
58,5,6
4,1,15
47,29,49
15,38,48
30,21,56
40,20,36
8,29,43
60,15,55
39,1,15
2,8,31
58,13,30
33,2,5
17,13,41
7,6,56
27,23,44
38,28,42
12,14,54
55,39,41
4,10,34
46,27,56
16,19,49
5,15,29
46,29,37
11,19,24
38,19,34
36,22,45
4,23,56
4,12,42
8,32,36
54,2,27
17,26,41
43,15,45
35,17,39
28,21,59
12,48,57
16,7,26
25,1,36
24,3,30
18,15,53
14,21,24
35,18,56
4,44,59
57,27,56
59,45,48
43,21,60
3,29,45
12,18,51
35,13,40
43,21,42
4,5,19
8,32,40
22,7,57
10,48,60
46,3,39
17,27,55
8,7,56
12,1,3
17,24,48
12,6,8
17,3,39
59,30,47
1,53,59
8,37,59
27,39,57
17,9,19
36,3,47
16,1,9
10,4,39
25,1,35
14,15,45
17,25,37
8,21,54
4,24,58
5,20,39
60,26,56
33,23,40
29,10,31
55,6,47
7,16,24
34,21,57
51,19,43
13,27,48
15,18,53
33,39,45
38,8,37
17,20,60
31,3,59
58,27,28
54,21,38
36,22,27
35,22,45
26,41,60
55,11,54
41,19,39
32,3,9
10,23,29
50,8,47
24,25,48
39,3,53
3,13,57
55,22,26
43,29,48
19,25,36
59,23,53
12,23,33
38,9,12
51,17,42
48,33,52
58,35,43
22,29,32
26,58,60
39,23,32
39,25,35
7,20,55
36,18,49
14,20,44
47,15,32
23,8,40
28,1,10
17,16,27
35,13,51
17,12,30
24,29,42
32,23,39
18,29,53
44,9,29
55,24,45
18,15,53
2,15,32
51,31,35
43,18,41
58,22,35
44,22,36
17,21,37
58,24,29
36,19,57
28,31,47
1,24,32
60,15,30
15,5,47
8,28,44
10,36,57
10,1,47
42,54,56
35,17,27
12,45,56
4,10,29
58,6,36
2,28,29
31,21,51
60,27,40
36,20,55
11,1,48
36,24,31
44,9,59
39,26,55
3,32,48
42,22,59
52,15,24
1,15,30
14,27,36
52,18,54
28,1,6
31,2,23
43,17,26
7,12,20
33,6,38
50,39,49
11,26,50
39,1,43
48,30,34
39,48,58
5,12,51
33,31,46
37,18,56
16,25,51
60,15,26
40,28,33
18,15,53
36,30,44
16,2,24
5,33,43
48,7,53
60,37,49
42,56,60
44,34,36
22,1,59
19,31,51
6,20,43
6,45,56
14,31,49
60,8,29
58,17,37
11,2,51
34,2,31
2,8,22
5,8,12
6,9,16
4,19,36
39,35,43
33,3,7
12,20,55
19,40,58
27,21,35
13,31,32
10,7,16
16,9,45
5,3,11
6,37,46
37,12,48
59,12,15
9,32,57
2,9,27
6,9,42
32,46,57
22,9,17
55,2,26
16,20,35
33,10,53
26,27,32
9,19,48
44,37,50
57,8,11
24,36,47
35,13,18
8,5,32
9,26,31
57,10,35
50,7,12
53,15,18
47,22,26
47,36,60
47,13,16
29,5,38
18,10,50
35,2,56
27,20,47
26,10,44
46,33,34
32,7,12
53,16,31
5,2,54
53,41,52
25,16,52
53,26,54
29,33,35
59,7,35
35,12,25
57,40,50
29,32,46
34,11,54
35,29,57
21,23,45
60,46,58
6,37,51
51,45,60
19,17,33
47,25,29
23,9,16
48,12,25
44,55,59
15,33,46
54,29,58
3,15,17
21,22,52
38,5,13
50,10,16
49,8,16
46,28,51
28,8,45
17,1,59
18,15,53
41,13,38
44,55,57
11,42,56
35,15,52
31,20,30
28,29,59
16,32,43
28,14,23
9,28,54
17,11,45
29,14,42
33,9,57
54,53,56
6,1,54
14,20,21
25,22,42
10,43,57
11,6,43
33,10,51
55,8,24
14,1,19
41,8,54
2,19,36
44,8,37
27,36,42
11,21,30
9,2,36
38,1,21
46,21,22
34,16,56
10,17,49
29,2,8
37,10,52
44,47,57
7,6,13
40,49,53
2,15,19
46,5,38
46,28,32
41,3,56
7,11,50
38,51,53
11,35,43
32,4,36
41,21,43
17,6,48
43,3,52
37,4,8
11,14,23
25,4,5
4,43,59
27,16,48
2,21,52
18,15,53
18,15,40
27,38,54
44,9,41
35,12,37
12,20,53
37,28,31
29,7,41
41,21,58
28,49,55
33,27,39
46,14,22
17,10,22
29,2,51
24,21,59
60,56,59
28,35,56
43,8,11
7,33,59
26,5,47
58,6,50
46,13,26
38,19,60
54,12,28
58,37,51
14,1,29
33,2,15
45,15,37
26,10,50
55,38,53
32,19,47
31,26,53
14,26,51
44,12,50
11,15,38
16,18,54
13,5,36
44,1,31
39,2,19
27,8,47
43,22,45
60,29,44
10,12,56
17,22,35
30,13,31
53,15,18
2,26,56
36,5,47
53,15,43
23,15,56
41,24,52
30,17,56
3,12,47
55,21,39
30,7,40
19,13,60
41,11,34
41,3,30
26,27,49
56,49,50
46,33,48
35,17,49
26,22,49
18,41,44
13,2,47
24,10,32
32,6,48
26,29,48
28,5,56
19,5,34
6,17,41
31,3,38
48,52,53
16,10,36
45,15,48
50,2,20
47,21,36
30,18,38
42,39,54
14,1,27
20,44,47
2,18,49
11,22,49
9,52,57
47,16,57
42,41,56
13,9,51
24,44,56
19,3,45
53,17,43
22,15,31
34,3,52
27,11,38
48,13,27
20,5,32
57,3,14
28,11,25
26,6,54
20,10,46
37,44,59
15,18,53
24,17,53
29,14,28
44,19,50
39,22,48
3,2,17
43,41,55
6,27,28
21,38,43
26,20,31
25,10,28
10,19,59
49,16,18
1,21,45
51,12,34
28,41,52
19,41,57
6,12,47
55,12,48
42,27,38
1,4,18
34,1,41
17,48,60
17,8,40
59,2,34
11,12,22
50,16,49
1,7,41
5,12,55
31,6,21
56,32,43
45,1,56
12,6,9
52,2,56
10,9,30
14,4,18
59,5,30
10,6,40
12,9,26
21,11,27
24,37,40
17,21,54
47,10,20
24,14,31
6,1,42
6,16,52
4,20,53
3,33,51
52,40,47
28,10,48
15,48,60
47,15,39
18,15,53
42,7,49
50,38,51
26,15,30
38,6,25
25,9,43
26,13,29
38,20,27
44,8,26
44,11,55
58,19,35
46,49,53
36,46,54
31,11,18
57,24,41
7,13,20
43,56,57
9,15,46
8,35,48
31,18,38
17,13,38
9,46,48
27,21,42
60,57,59
22,13,25
50,16,42
30,19,33
43,1,7
45,32,54
22,18,56
43,22,39
37,7,52
58,3,47
57,31,37
32,22,45
12,2,21
10,22,25
55,49,53
16,24,36
30,24,55
8,9,21
45,19,24
27,41,57
52,46,48
51,24,47
4,27,52
18,31,54
31,32,57
2,8,31
28,41,47
18,15,53
18,30,44
39,45,53
51,44,49
24,9,14
27,16,21
4,5,10
42,29,56
44,6,52
45,21,59
11,29,40
28,3,41
44,4,8
43,52,55
55,33,50
43,23,52
5,31,46
20,34,49
8,45,47
2,12,16
41,15,60
12,43,55
12,25,31
8,3,45
45,4,19
37,36,43
39,1,25
22,34,55
12,7,22
54,25,49
31,15,57
17,33,36
50,43,47
8,20,24
50,14,56
25,24,39
60,27,41
16,40,46
55,47,53
45,21,51
25,2,49
12,32,52
15,12,43
47,14,31
3,16,25
53,1,22
4,42,59
34,10,56
24,19,28
15,18,53
53,55,60
21,45,60
54,32,41
19,27,34
22,35,39
35,7,44
48,42,54
4,25,35
10,34,57
51,1,32
19,3,31
48,17,35
37,14,27
49,10,11
43,29,34
37,13,57
9,7,11
47,16,33
51,14,24
23,4,57
53,9,17
40,12,31
30,22,24
46,37,52
48,10,14
56,7,28
19,11,16
20,8,12
11,12,46
48,47,57
4,40,59
59,12,32
35,1,38
56,10,31
17,23,53
22,40,51
23,11,60
4,13,24
33,28,36
57,16,20
54,14,31
43,12,30
17,29,44
18,15,53
15,10,48
8,21,40
35,19,60
38,15,17
36,26,50
43,30,53
25,2,41
1,31,41
1,30,55
7,30,56
36,27,30
36,14,28
39,51,60
52,9,31
56,22,40
6,33,42
25,16,21
44,22,60
32,21,38
27,30,47
19,11,51
37,31,53
28,30,40
4,27,44
8,24,50
5,38,54
60,8,35
7,27,60
8,34,50
29,2,3
12,36,39
37,4,51
12,4,48
40,26,54
34,21,35
17,11,33
28,4,9
2,13,30
44,11,34
17,15,21
8,5,6
13,24,43
10,38,59
33,6,30
11,18,21
37,4,28
25,28,42
32,1,48
43,13,60
18,15,53
24,3,48
7,31,52
55,23,54
54,14,28
9,20,36
45,41,42
9,13,45
28,48,56
36,39,50
44,7,47
25,28,57
38,43,57
13,31,52
15,21,48
35,30,48
5,21,50
55,16,50
46,34,48
43,14,44
35,10,40
50,27,53
12,6,49
5,34,48
11,4,8
42,20,48
25,12,60
9,16,37
8,23,51
54,29,48
26,1,3
10,4,27
58,6,33
10,7,51
18,20,27
40,15,44
1,13,31
1,15,20
37,32,58
50,4,53
1,41,56
6,22,56
18,22,27
46,7,39
44,16,52
16,36,47
60,18,22
7,1,34
30,20,21
53,15,18
56,13,44
4,7,16
59,8,10
29,17,39
21,25,49
12,4,22
23,12,24
36,55,60
23,44,58
54,8,36
2,32,35
33,7,52
17,4,9
58,1,4
41,46,60
46,3,57
56,4,13
22,11,17
6,49,52
31,6,9
5,25,42
12,8,28
6,51,52
57,37,56
53,26,40
27,19,38
51,38,46
31,20,59
17,56,59
47,36,43
15,1,6
3,49,58
53,2,60
49,33,60
32,2,40
42,6,29
53,45,49
15,7,13
56,16,17
6,16,49
41,20,40
21,12,46
11,33,58
31,37,49
19,44,58
3,33,34
6,34,57
2,8,13
52,2,49
7,3,47
16,30,47
34,51,57
16,6,51
18,15,53
33,26,51
25,32,47
58,17,60
51,20,38
54,16,41
30,1,9
38,27,40
17,27,45
56,44,48
14,23,38
10,7,19
36,42,55
17,42,60
24,13,52
16,43,56
58,6,18
1,13,43
28,8,56
4,3,20
36,41,42
1,14,54
39,13,56
54,2,9
31,13,17
37,14,30
18,24,40
38,27,51
19,15,43
25,30,52
12,34,40
32,3,50
16,1,51
44,1,45
46,14,44
2,8,53
34,13,25
44,26,42
26,21,28
30,34,48
4,43,59
1,30,49
2,26,50
35,13,58
18,24,30
56,44,59
36,21,59
46,5,9
15,6,48
18,15,53
8,50,57
33,30,36
4,28,43
60,30,48
45,35,54
7,5,41
5,23,38
37,5,15
23,21,28
18,8,23
37,46,58
50,32,48
25,9,59
58,43,51
44,12,51
17,21,47
29,7,14
27,1,46
22,27,40
54,24,49
45,20,24
50,34,59
58,3,36
38,4,49
17,23,51
17,1,50
32,28,34
34,21,48
43,12,31
30,4,59
58,49,60
12,17,52
31,14,43
2,22,60
25,26,44
59,34,48
5,26,52
10,12,48
8,12,50
16,33,36
32,9,13
22,11,31
17,8,21
51,48,49
18,15,53
34,11,21
16,4,49
30,7,23
41,15,53
4,24,42
54,2,60
22,1,56
34,27,59
10,2,35
39,5,9
3,23,48
34,15,53
29,13,37
30,26,49
33,12,18
39,18,50
4,3,47
25,21,42
14,23,55
7,1,42
1,26,52
58,1,38
27,25,34
22,1,16
54,2,6
12,52,60
25,2,31
42,39,56
33,53,58
15,10,49
60,25,31
46,27,48
46,9,32
42,15,30
7,13,55
45,26,30
27,21,54
37,30,46
32,20,34
39,17,54
11,20,27
39,2,40
19,5,52
30,10,31
36,23,48
58,28,60
33,1,50
60,34,36
54,22,45
2,36,59
14,1,13
21,30,55
51,24,47
18,15,53
6,1,20
5,13,50
6,29,49
50,11,49
58,9,26
29,9,39
59,25,40
11,24,48
50,33,55
3,9,20
38,6,51
11,12,31
7,49,51
50,27,40
59,7,43
26,21,59
7,43,54
4,31,48
10,28,31
42,21,50
48,14,55
42,7,15
60,33,45
29,34,59
8,17,40
39,19,60
8,17,55
14,21,24
46,41,53
2,5,21
1,11,24
22,30,39
52,18,42
2,28,35
46,25,26
5,33,60
59,25,57
37,20,57
32,15,29
25,35,42
58,23,47
22,26,39
3,2,34
44,26,43
4,29,47
14,9,29
18,15,53
38,16,49
3,33,44
3,11,57
3,17,55
22,24,27
17,34,49
17,24,35
7,34,47
45,32,42
9,6,40
57,23,60
12,26,57
14,42,53
29,21,57
54,23,48
9,6,51
37,21,40
2,9,12
6,12,47
39,13,33
18,23,47
2,31,50
8,23,46
7,4,46
55,29,30
43,11,28
7,11,43
51,56,59
47,37,48
44,4,35
3,1,21
4,1,25
16,19,34
40,20,60
17,13,19
55,41,52
5,18,33
36,40,53
57,30,51
26,23,33
11,43,48
11,1,8
12,39,60
5,3,8
10,9,33
12,15,43
6,39,49
45,41,58
18,15,53
14,31,50
22,4,14
2,20,57
37,3,31
44,22,58
7,11,23
5,7,41
18,47,53
2,36,58
52,29,36
54,20,55
26,41,59
28,24,42
5,26,46
46,4,6
34,31,32
32,14,54
17,31,47
35,51,60
13,14,47
28,23,30
29,46,57
33,6,51
14,27,51
43,4,41
11,54,55
7,1,40
16,10,38
31,23,45
25,15,17
22,11,29
28,2,50
43,53,54
3,30,42
22,15,32
50,32,40
9,6,32
2,24,51
3,19,30
7,22,47
10,59,60
22,29,48
8,43,54
43,18,45
33,9,29
37,12,23
5,23,59
18,15,53
7,53,60
20,22,47
45,44,53
14,24,38
8,12,47
47,32,49
55,32,47
35,14,55
16,23,46
20,13,59
19,22,45
38,26,56
36,47,55
22,3,20
24,21,52
47,45,48
29,21,52
57,21,33
10,19,21
37,59,60
11,1,10
11,7,17
38,2,23
37,2,49
51,27,50
47,4,48
2,35,48
59,33,51
58,32,46
19,44,47
14,42,53
14,26,37
37,1,48
24,14,35
7,28,38
15,25,48
39,19,45
26,27,35
33,8,21
11,24,58
44,11,30
31,4,27
8,6,59
18,15,53
43,13,40
46,1,54
57,13,19
57,1,19
41,45,59
39,33,48
1,16,53
11,5,59
13,14,50
50,10,48
10,17,47
14,31,38
25,30,59
7,26,47
2,13,40
7,8,29
1,21,38
27,24,59
32,1,24
47,48,55
16,15,31
12,20,38
55,28,50
2,20,23
17,27,36
42,25,50
19,6,30
32,5,8
56,3,37
2,19,38
2,3,20
12,2,58
60,11,59
36,33,54
28,19,39
14,12,53
8,18,20
22,18,49
4,21,48
12,14,45
43,11,31
19,6,37
60,13,48
11,14,42
32,22,46
52,31,51
18,15,53
28,19,35
39,26,28
29,31,44
9,12,49
57,34,53
20,25,50
55,50,53
29,30,38
37,17,19
40,11,57
32,37,57
10,29,52
10,9,34
33,37,57
4,1,19
2,13,51
50,39,59
33,11,34
16,5,56
51,46,50
8,2,31
10,44,53
6,18,59
34,31,33
12,10,22
51,3,7
32,8,57
19,31,49
50,34,36
52,6,40
33,6,54
33,21,36
8,40,44
4,7,28
1,21,59
7,50,58
8,7,56
16,14,52
3,14,40
25,33,52
14,41,48
20,37,48
11,19,47
11,17,58
22,44,55
34,21,53
16,14,48
40,26,52
18,15,53
42,19,50
44,29,55
12,16,26
2,29,36
32,22,23
39,33,56
11,20,35
6,21,50
32,31,55
46,19,53
18,24,30
31,2,27
2,20,33
56,15,30
38,4,6
17,16,18
31,9,23
39,2,12
38,8,34
30,40,53
35,3,40
43,19,31
15,39,48
44,16,35
46,3,15
4,9,19
19,25,50
6,4,47
46,1,49
44,9,42
38,6,39
16,23,48
20,14,59
35,46,48
16,42,43
10,22,36
36,6,56
36,9,57
49,38,48
26,4,17
12,22,30
5,18,40
58,34,41
45,19,30
10,34,51
51,15,54
40,35,60
54,47,60
31,4,53
26,14,23
35,48,60
2,11,53
18,15,53
10,29,49
4,33,52
17,4,38
38,22,39
3,9,23
38,5,49
55,19,43
20,4,59
51,1,20
8,6,48
29,48,57
46,1,11
18,13,48
35,26,45
55,16,48
36,29,39
36,6,43
22,25,33
54,15,18
49,5,56
18,31,37
9,29,48
33,27,39
26,13,20
4,22,49
38,25,45
1,3,11
7,40,60
37,4,41
43,29,40
32,19,23
6,59,60
55,21,51
5,3,50
2,14,20
46,22,45
22,41,51
4,29,43
40,46,49
29,13,51
54,45,48
45,4,39
38,16,21
9,23,28
27,1,48
41,50,53
1,3,23
7,32,40
22,23,25
46,23,53
54,12,42
18,15,53
8,32,41
39,21,59
51,48,56
36,20,37
38,5,52
18,3,28
41,45,56
9,20,31
7,41,50
11,45,59
49,33,50
51,43,49
7,37,47
58,15,21
25,24,59
2,34,44
27,6,13
43,1,44
58,27,60
12,18,58
49,41,47
25,18,51
15,39,56
38,3,25
31,48,57
35,1,47
35,23,53
57,12,23
29,24,49
33,28,31
2,35,49
16,41,57
39,5,8
35,40,45
46,18,56
18,25,34
10,36,38
29,24,30
42,20,32
14,23,48
50,15,37
51,40,50
58,10,40
60,49,57
32,11,26
32,4,36
43,18,19
49,52,57
36,12,28
44,9,33
36,15,34
18,15,53
28,20,21
42,5,19
11,21,42
40,39,51
60,11,43
34,13,16
54,32,41
4,5,20
7,23,39
2,26,41
59,45,56
36,50,60
51,38,47
56,49,52
26,1,49
40,16,34
32,44,57
37,24,55
36,20,46
26,24,37
29,47,53
12,9,39
54,19,53
27,31,33
44,32,50
57,13,43
55,31,49
8,4,52
39,43,45
18,26,32
2,6,53
43,1,52
33,21,39
58,5,54
38,17,28
30,34,48
1,31,36
16,21,59
46,23,41
15,29,56
43,14,33
16,14,17
39,44,57
58,12,35
22,23,36
25,52,55
8,36,51
18,15,53
12,1,48
20,57,60
16,20,58
39,6,46
43,15,31
36,8,15
50,8,12
37,27,38
18,10,53
52,13,42
38,6,16
32,5,50
38,26,60
31,2,34
7,46,55
16,12,56
60,38,59
16,25,36
19,55,59
2,40,44
7,41,52
5,34,35
32,28,34
11,17,51
38,19,45
22,39,50
16,18,39
17,49,56
17,49,55
58,32,36
20,3,15
17,6,29
43,3,11
10,34,54
1,34,38
44,53,54
2,9,24
56,9,49
58,6,12
22,1,37
10,15,56
40,21,22
18,15,53
15,30,42
39,19,26
52,1,56
58,4,42
56,8,48
32,4,28
5,1,17
60,51,56
10,20,53
46,18,42
11,18,55
43,5,8
58,10,35
5,4,13
55,18,20
16,5,30
19,14,20
54,1,56
37,21,54
32,29,47
58,8,49
34,43,53
4,3,13
26,34,60
56,19,38
32,42,43
2,19,21
50,20,30
8,9,13
28,17,48
46,22,42
12,21,45
32,27,56
35,1,45
51,37,56
45,4,56
39,14,49
12,5,7
31,32,34
29,10,21
29,4,21
52,20,56
58,31,55
37,9,29
7,32,36
35,12,41
44,36,53
58,5,48
16,33,59
39,20,30
32,9,21
12,3,10
50,48,55
18,15,53
5,27,44
58,38,42
50,1,59
28,4,47
12,24,40
57,31,52
44,27,41
17,32,39
60,45,56
46,34,41
4,27,42
43,19,21
29,6,18
32,29,45
6,17,50
7,6,21
50,43,49
8,6,43
20,23,56
2,6,39
50,32,56
50,26,49
36,20,60
28,8,52
11,14,41
46,21,47
35,22,36
28,38,42
4,21,24
30,26,42
57,53,55
44,1,51
2,24,51
13,27,56
34,20,24
2,32,41
57,23,48
2,3,47
18,42,53
22,14,56
3,24,28
10,5,54
37,18,60
43,3,8
43,24,42
60,29,42
37,51,58
32,30,59
18,15,53
16,15,23
58,55,60
10,29,55
52,4,56
54,52,53
58,31,35
22,1,25
32,15,26
38,16,57
17,8,57
28,15,16
4,18,39
17,31,60
19,44,49
18,21,32
46,11,22
10,2,41
35,2,30
38,9,59
44,11,29
15,28,56
46,16,31
38,8,26
10,36,57
58,45,54
17,30,48
46,50,53
42,16,50
1,9,11
32,10,60
54,22,37
9,20,53
34,9,21
32,20,21
16,46,59
14,15,29
25,44,47
12,33,56
44,22,32
4,1,25
11,9,52
10,38,56
9,6,26
29,54,57
1,27,32
35,8,23
39,19,53
29,47,53
44,8,18
8,25,51
52,36,49
50,8,15
18,15,53
9,19,57
58,3,48
46,9,47
47,24,49
2,30,50
19,28,53
13,11,23
44,21,30
7,46,49
22,21,39
5,7,38
26,29,51
46,7,9
5,11,27
41,48,57
9,7,41
28,15,35
16,46,48
17,40,43
24,55,56
8,6,15
16,21,36
12,8,18
33,29,53
45,30,40
46,30,32
22,1,35
12,29,36
41,20,29
1,30,54
10,31,55
10,19,55
52,15,21
10,53,58
7,3,8
38,13,39
45,13,19
10,1,28
33,31,52
7,16,43
57,17,26
12,4,37
36,28,32
37,40,60
52,3,46
2,8,53
18,15,53
22,7,54
10,2,29
24,7,34
33,34,40
5,53,59
7,19,37
51,14,47
36,11,55
6,44,59
28,23,47
19,4,47
25,39,48
29,1,27
33,21,36
58,16,54
33,35,51
2,1,16
19,18,47
37,22,35
26,13,39
38,34,60
26,30,35
26,1,51
49,11,46
6,7,30
46,4,50
60,54,57
38,17,47
6,3,19
1,34,40
22,31,47
2,29,50
16,14,25
8,29,45
8,24,32
4,3,53
4,27,49
28,1,32
6,7,17
60,23,46
10,18,39
60,24,25
43,24,25
37,17,19
58,2,5
7,15,33
17,21,44
2,9,53
58,3,60
18,15,53
40,23,42
25,3,56
1,14,21
38,51,57
12,17,51
20,32,47
35,26,59
37,8,36
46,10,14
58,9,33
35,6,34
2,44,48
2,11,22
19,10,52
36,19,34
40,14,50
32,19,34
6,37,49
39,9,20
51,42,54
26,39,53
22,21,30
4,14,51
34,21,58
39,14,48
36,6,11
29,21,52
2,50,53
9,7,41
4,43,57
46,9,18
40,50,51
58,30,43
25,29,51
9,47,57
28,49,60
8,12,25
25,59,60
43,18,51
39,17,50
40,8,20
44,5,48
6,9,47
58,14,37
3,30,41
7,4,47
1,16,18
40,29,51
60,1,54
51,20,55
56,9,59
18,15,53
1,7,21
44,31,56
39,15,43
10,27,56
4,6,20
27,20,23
16,30,51
18,7,23
28,9,14
54,33,42
32,11,53
46,3,36
4,10,57
29,30,52
56,24,49
43,27,55
28,1,36
32,41,49
46,1,53
33,26,42
32,10,58
17,16,43
39,11,42
43,31,44
30,23,51
3,13,54
32,18,39
40,18,47
42,15,40
57,8,21
1,53,58
12,18,54
14,20,27
46,18,52
56,1,47
46,9,44
42,9,15
22,10,29
32,4,49
58,6,23
37,20,33
22,18,20
43,4,55
22,11,53
18,15,53
16,45,54
4,20,30
54,6,43
51,40,60
17,38,49
58,22,41
44,18,41
39,46,58
11,9,27
16,18,47
5,3,13
33,3,39
60,18,20
17,4,45
26,21,48
2,15,39
37,1,52
17,9,48
19,31,59
8,22,49
