8,3,30
36,3,8
8,3,39
43,3,8
8,3,45
8,3,51
9,3,11
3,9,13
19,3,9
3,9,20
9,3,22
3,9,23
29,3,9
9,3,30
32,3,9
3,9,40
3,9,43
9,3,44
46,3,9
12,3,10
10,3,19
10,3,24
10,3,25
10,3,30
3,10,34
10,3,41
10,3,46
49,3,10
10,3,55
17,3,11
11,3,25
3,11,26
38,3,11
11,3,42
43,3,11
11,3,54
3,11,57
12,3,16
12,3,36
12,3,40
42,3,12
3,12,47
12,3,48
12,3,51
13,3,21
13,3,24
3,13,28
3,13,35
3,13,49
3,13,53
3,13,54
3,13,57
14,3,30
14,3,32
3,14,40
3,14,41
57,3,14
3,15,17
20,3,15
15,3,31
32,3,15
3,15,33
40,3,15
46,3,15
59,3,15
60,3,15
16,3,19
3,16,23
3,16,24
3,16,25
16,3,27
35,3,16
43,3,16
3,16,45
3,16,53
16,3,54
17,3,19
3,17,21
22,3,17
3,17,23
3,17,31
17,3,39
17,3,40
3,17,55
17,3,56
3,17,59
3,18,20
18,3,28
38,3,18
18,3,41
3,18,44
57,3,18
3,19,27
3,19,29
3,19,30
19,3,31
3,19,34
3,19,35
41,3,19
19,3,45
46,3,19
19,3,48
19,3,52
54,3,19
19,3,59
22,3,20
3,20,23
3,20,25
3,20,31
3,20,34
36,3,20
43,3,20
51,3,20
20,3,55
3,21,28
3,21,29
3,21,30
3,21,44
3,21,59
3,21,60
22,3,26
3,22,31
22,3,42
3,22,48
3,22,49
22,3,50
22,3,55
57,3,22
22,3,58
22,3,60
41,3,23
3,23,44
3,23,48
3,23,49
60,3,23
3,24,28
24,3,30
3,24,33
3,24,44
24,3,48
3,25,37
38,3,25
39,3,25
25,3,42
25,3,47
52,3,25
25,3,56
26,3,40
26,3,54
33,3,27
3,27,36
3,27,37
3,27,40
46,3,27
3,27,50
3,27,51
36,3,28
28,3,41
28,3,50
28,3,52
3,28,55
29,3,33
35,3,29
29,3,43
3,29,45
29,3,49
29,3,50
34,3,30
3,30,40
3,30,41
3,30,42
3,30,45
3,30,51
3,30,54
33,3,31
3,31,35
37,3,31
31,3,38
3,31,45
50,3,31
31,3,59
3,32,34
3,32,47
3,32,48
32,3,50
3,33,34
33,3,39
43,3,33
3,33,44
3,33,51
3,33,56
3,34,41
34,3,43
3,34,48
34,3,52
3,34,57
3,35,36
35,3,40
3,35,43
35,3,47
3,35,49
35,3,55
43,3,36
46,3,36
36,3,47
54,3,36
58,3,36
37,3,44
37,3,54
56,3,37
3,37,57
37,3,60
38,3,41
38,3,51
3,38,53
58,3,38
46,3,39
3,39,53
40,3,48
40,3,51
40,3,59
45,3,41
3,41,48
41,3,50
51,3,41
3,41,53
41,3,56
3,41,59
44,3,42
54,3,42
42,3,59
43,3,52
43,3,56
44,3,50
3,44,52
45,3,48
45,3,51
3,45,53
57,3,45
46,3,49
52,3,46
46,3,57
58,3,47
58,3,48
3,48,60
3,49,58
55,3,50
50,3,56
50,3,58
59,3,50
58,3,51
3,52,54
3,53,58
55,3,56
55,3,57
60,3,57
58,3,59
58,3,60
60,3,59
4,5,10
5,4,13
4,5,19
4,5,20
5,4,22
25,4,5
4,5,26
29,4,5
4,5,32
33,4,5
4,5,50
4,5,55
6,4,19
4,6,20
4,6,29
4,6,31
38,4,6
46,4,6
6,4,47
4,6,53
4,6,57
60,4,6
4,7,13
4,7,16
7,4,25
4,7,27
4,7,28
7,4,31
7,4,46
7,4,47
57,4,7
7,4,59
11,4,8
8,4,30
4,8,34
37,4,8
8,4,41
44,4,8
8,4,51
8,4,52
8,4,59
11,4,9
4,9,13
4,9,15
17,4,9
4,9,19
9,4,21
4,9,23
24,4,9
25,4,9
28,4,9
9,4,36
44,4,9
4,9,53
4,9,57
58,4,9
4,10,24
10,4,27
4,10,29
4,10,34
38,4,10
4,10,39
4,10,57
10,4,59
4,11,13
11,4,15
4,11,24
4,11,29
11,4,36
11,4,38
12,4,20
12,4,22
12,4,37
38,4,12
12,4,41
4,12,42
4,12,45
12,4,48
12,4,51
4,13,24
4,13,46
4,13,55
56,4,13
14,4,18
22,4,14
14,4,23
4,14,25
4,14,44
4,14,49
4,14,51
4,15,23
28,4,15
4,15,32
44,4,15
60,4,15
16,4,28
4,16,31
32,4,16
35,4,16
4,16,39
16,4,41
16,4,47
16,4,48
16,4,49
4,16,53
17,4,20
26,4,17
4,17,27
4,17,33
38,4,17
17,4,45
17,4,48
17,4,50
4,17,58
31,4,18
4,18,39
4,18,43
4,18,45
4,18,47
4,18,50
4,18,56
18,4,57
4,18,59
4,18,60
20,4,19
4,19,24
4,19,26
4,19,31
32,4,19
4,19,36
4,19,40
4,19,43
45,4,19
19,4,47
4,19,53
55,4,19
4,20,26
4,20,30
4,20,34
20,4,35
37,4,20
20,4,42
20,4,45
20,4,52
4,20,53
55,4,20
20,4,57
20,4,59
4,20,60
4,21,24
4,21,25
29,4,21
31,4,21
33,4,21
4,21,35
4,21,40
4,21,42
4,21,48
4,21,50
4,21,51
4,22,26
4,22,37
22,4,38
22,4,39
48,4,22
4,22,49
22,4,50
4,22,52
4,22,57
29,4,23
4,23,35
38,4,23
4,23,47
4,23,56
23,4,57
27,4,24
4,24,42
24,4,44
4,24,48
4,24,55
4,24,58
4,25,26
32,4,25
4,25,35
37,4,25
43,4,25
44,4,25
25,4,47
25,4,49
25,4,50
25,4,51
25,4,55
27,4,26
4,26,28
26,4,31
4,26,33
4,26,39
31,4,27
27,4,34
4,27,42
4,27,44
4,27,49
4,27,52
4,27,55
27,4,57
4,27,58
4,27,60
32,4,28
37,4,28
28,4,42
4,28,43
44,4,28
28,4,47
29,4,39
4,29,40
4,29,43
4,29,47
4,29,55
4,29,57
4,30,32
30,4,36
4,30,39
41,4,30
4,30,48
4,30,52
30,4,58
30,4,59
4,31,37
31,4,44
4,31,48
4,31,49
31,4,53
4,31,54
32,4,36
32,4,48
32,4,49
32,4,51
4,32,60
4,33,44
4,33,50
4,33,52
4,33,59
4,34,37
4,34,49
34,4,52
4,34,56
44,4,35
35,4,46
35,4,51
57,4,35
35,4,60
4,36,39
36,4,41
44,4,36
36,4,47
37,4,41
37,4,51
38,4,49
4,38,52
38,4,55
39,4,41
39,4,42
45,4,39
39,4,52
40,4,49
40,4,50
40,4,55
4,40,57
4,40,59
43,4,41
4,41,48
4,41,49
4,41,51
42,4,48
42,4,49
4,42,51
58,4,42
4,42,59
43,4,44
43,4,55
4,43,57
43,4,58
4,43,59
4,44,59
44,4,60
45,4,52
45,4,56
4,45,57
4,46,47
46,4,50
46,4,54
47,4,48
52,4,47
4,47,54
59,4,48
50,4,53
4,50,57
50,4,59
4,51,53
52,4,56
4,53,60
54,4,59
4,56,60
4,57,58
58,4,59
8,5,6
5,6,13
5,6,14
5,6,24
5,6,29
5,6,30
5,6,32
35,5,6
38,5,6
6,5,45
6,5,50
58,5,6
7,5,11
12,5,7
7,5,37
5,7,38
7,5,39
5,7,41
5,7,46
5,7,53
8,5,10
5,8,12
8,5,32
8,5,35
8,5,36
39,5,8
8,5,40
43,5,8
9,5,25
36,5,9
39,5,9
46,5,9
5,9,49
9,5,50
5,10,13
5,10,19
5,10,22
5,10,23
5,10,27
10,5,28
5,10,31
44,5,10
10,5,54
11,5,14
5,11,22
5,11,23
5,11,27
5,11,31
11,5,37
44,5,11
11,5,50
11,5,58
11,5,59
12,5,14
5,12,18
5,12,19
12,5,20
22,5,12
5,12,31
12,5,36
5,12,39
12,5,50
5,12,51
5,12,55
12,5,56
5,13,20
13,5,21
5,13,25
13,5,36
13,5,37
38,5,13
5,13,41
5,13,42
5,13,49
5,13,50
5,13,55
5,13,59
5,13,60
29,5,14
31,5,14
32,5,14
5,14,43
5,14,50
5,15,29
5,15,33
5,15,35
37,5,15
41,5,15
15,5,47
58,5,15
5,16,17
5,16,23
16,5,30
16,5,39
16,5,56
5,17,31
5,17,32
5,17,34
17,5,39
5,18,19
18,5,24
5,18,33
5,18,38
5,18,40
5,18,44
5,18,55
19,5,34
42,5,19
45,5,19
5,19,47
19,5,52
5,19,53
19,5,59
5,20,21
5,20,24
5,20,27
5,20,32
5,20,39
5,20,45
20,5,47
50,5,20
20,5,56
5,20,60
5,21,24
36,5,21
39,5,21
5,21,50
5,22,41
5,22,42
5,22,45
5,22,46
5,22,55
5,23,38
5,23,59
31,5,24
5,24,32
5,24,36
5,24,37
24,5,50
51,5,24
24,5,53
57,5,24
25,5,30
25,5,34
38,5,25
5,25,42
25,5,48
25,5,54
25,5,59
27,5,26
5,26,32
5,26,36
26,5,44
5,26,45
5,26,46
26,5,47
5,26,52
5,26,58
5,27,32
5,27,41
5,27,42
5,27,43
5,27,44
48,5,27
5,28,33
36,5,28
45,5,28
28,5,52
28,5,56
5,29,35
29,5,38
5,29,50
5,29,51
5,30,31
5,30,34
5,30,51
54,5,30
5,30,56
59,5,30
34,5,31
35,5,31
5,31,43
5,31,46
31,5,57
5,31,60
5,32,42
32,5,50
32,5,53
5,33,38
5,33,43
5,33,46
5,33,51
5,33,60
5,34,35
5,34,40
5,34,43
5,34,47
5,34,48
5,34,51
5,34,54
5,35,39
35,5,60
36,5,47
36,5,50
60,5,36
37,5,40
44,5,37
39,5,38
38,5,40
38,5,41
44,5,38
38,5,45
46,5,38
38,5,49
38,5,52
5,38,54
38,5,55
55,5,41
41,5,56
5,42,54
43,5,44
43,5,45
5,43,47
44,5,48
44,5,49
44,5,54
45,5,47
45,5,54
57,5,45
60,5,45
5,46,49
5,47,58
59,5,47
49,5,48
55,5,48
58,5,48
49,5,56
60,5,49
51,5,56
5,51,57
5,53,54
5,53,59
5,53,60
58,5,54
6,7,9
7,6,13
6,7,17
7,6,21
7,6,24
6,7,30
6,7,42
7,6,43
6,7,47
7,6,56
7,6,57
58,6,7
12,6,8
8,6,15
16,6,8
8,6,22
25,6,8
6,8,27
6,8,31
8,6,33
6,8,35
37,6,8
6,8,42
8,6,43
8,6,48
6,8,50
8,6,59
9,6,12
6,9,16
6,9,25
9,6,26
6,9,27
9,6,29
9,6,30
31,6,9
9,6,32
6,9,34
9,6,40
6,9,41
6,9,42
6,9,47
6,9,48
9,6,51
6,9,52
6,9,56
10,6,15
28,6,10
6,10,31
10,6,40
11,6,18
11,6,19
11,6,29
36,6,11
11,6,43
11,6,47
11,6,52
11,6,56
6,11,57
6,12,20
12,6,22
6,12,23
12,6,33
40,6,12
44,6,12
6,12,47
12,6,49
55,6,12
6,12,58
15,6,13
18,6,13
6,13,19
6,13,20
27,6,13
6,13,43
13,6,51
13,6,53
17,6,14
14,6,23
6,14,40
6,14,42
6,14,51
57,6,14
60,6,14
16,6,15
6,15,30
39,6,15
44,6,15
15,6,48
51,6,15
6,15,60
16,6,20
16,6,25
16,6,27
16,6,28
6,16,38
6,16,49
16,6,51
6,16,52
16,6,59
17,6,20
17,6,29
6,17,30
17,6,37
6,17,41
17,6,48
6,17,50
17,6,51
6,17,59
22,6,18
6,18,28
29,6,18
31,6,18
36,6,18
6,18,40
44,6,18
6,18,47
58,6,18
6,18,59
6,19,21
19,6,30
6,19,34
19,6,37
40,6,19
6,19,53
19,6,54
6,19,55
6,20,31
6,20,43
23,6,21
26,6,21
31,6,21
32,6,21
6,21,40
6,21,50
55,6,21
6,21,56
6,21,59
22,6,27
6,22,28
43,6,22
6,22,48
22,6,53
6,22,56
6,22,59
26,6,23
6,23,36
6,23,44
6,23,48
6,23,51
54,6,23
6,23,55
58,6,23
6,24,30
38,6,24
24,6,39
44,6,24
58,6,24
28,6,25
33,6,25
36,6,25
38,6,25
25,6,47
32,6,26
39,6,26
46,6,26
26,6,53
26,6,54
26,6,57
6,27,28
6,27,41
6,27,42
45,6,27
27,6,53
54,6,27
55,6,27
6,28,36
6,28,50
42,6,29
6,29,45
6,29,49
52,6,29
6,29,59
33,6,30
37,6,30
6,30,50
30,6,53
6,30,60
31,6,32
31,6,34
35,6,31
6,31,46
6,31,54
37,6,32
6,32,47
32,6,48
32,6,52
60,6,32
33,6,38
6,33,40
6,33,41
6,33,42
33,6,51
33,6,54
58,6,33
6,34,35
36,6,34
38,6,34
34,6,47
6,34,56
6,34,57
60,6,34
6,35,38
6,35,42
35,6,46
35,6,53
6,36,41
36,6,43
36,6,48
36,6,50
36,6,56
58,6,36
36,6,60
6,37,46
6,37,49
6,37,51
52,6,37
37,6,53
54,6,37
37,6,59
38,6,39
6,38,47
38,6,48
6,38,51
38,6,53
39,6,46
6,39,49
39,6,51
6,39,52
39,6,53
60,6,39
40,6,45
52,6,40
40,6,57
6,41,46
41,6,49
42,6,53
45,6,43
43,6,47
6,43,49
50,6,43
54,6,43
6,43,55
6,43,59
44,6,45
6,44,48
44,6,52
6,44,59
6,45,56
46,6,49
46,6,50
60,6,46
6,47,53
55,6,47
50,6,49
6,49,52
55,6,49
58,6,49
58,6,50
6,51,52
55,6,51
52,6,59
6,53,55
6,59,60
7,8,17
7,8,29
7,8,30
7,8,32
8,7,42
44,7,8
7,8,46
52,7,8
7,8,54
7,8,55
8,7,56
9,7,11
7,9,15
7,9,20
7,9,34
39,7,9
9,7,41
46,7,9
7,9,59
10,7,16
10,7,19
10,7,20
10,7,26
10,7,32
7,10,33
10,7,39
7,10,45
10,7,51
7,11,13
11,7,17
7,11,23
7,11,31
11,7,33
35,7,11
11,7,39
11,7,40
11,7,41
7,11,43
7,11,45
7,11,46
7,11,47
7,11,50
11,7,59
12,7,13
12,7,14
7,12,15
7,12,20
12,7,22
32,7,12
7,12,36
37,7,12
12,7,47
50,7,12
12,7,53
7,12,59
15,7,13
7,13,20
27,7,13
7,13,28
7,13,55
7,14,15
7,14,25
29,7,14
7,14,45
7,14,48
7,15,16
7,15,20
7,15,24
7,15,33
7,15,37
42,7,15
7,15,44
58,7,15
7,15,60
16,7,18
16,7,23
7,16,24
16,7,26
16,7,28
7,16,43
7,16,54
17,7,18
17,7,21
17,7,22
7,17,31
7,17,33
7,17,47
17,7,49
7,17,52
7,18,19
18,7,23
7,18,38
7,18,48
7,18,50
7,18,54
7,19,20
7,19,22
7,19,23
7,19,24
25,7,19
7,19,37
19,7,40
7,19,55
22,7,20
7,20,26
7,20,27
7,20,30
7,20,43
7,20,55
7,20,58
27,7,21
7,21,35
7,21,37
44,7,21
7,22,23
22,7,26
22,7,29
22,7,31
33,7,22
7,22,35
38,7,22
7,22,42
7,22,47
7,22,48
7,22,51
22,7,54
7,22,55
22,7,57
30,7,23
7,23,39
7,23,41
43,7,23
7,23,49
50,7,23
7,23,55
26,7,24
27,7,24
29,7,24
24,7,34
7,24,40
7,24,49
24,7,53
25,7,26
39,7,25
25,7,47
7,26,40
43,7,26
44,7,26
7,26,47
7,26,59
7,27,36
7,27,56
7,27,60
7,28,38
28,7,48
7,28,52
7,28,53
56,7,28
28,7,57
33,7,29
7,29,35
29,7,41
7,29,44
7,29,45
7,29,51
7,30,36
30,7,40
7,30,42
7,30,47
7,30,48
7,30,56
7,30,57
32,7,31
31,7,35
7,31,39
7,31,51
7,31,52
31,7,53
7,32,36
7,32,40
7,32,42
46,7,32
55,7,32
32,7,56
7,33,36
7,33,38
7,33,40
7,33,42
44,7,33
33,7,52
7,33,59
38,7,34
7,34,47
7,34,60
7,35,44
7,35,54
7,35,59
7,36,43
7,36,46
36,7,56
7,37,41
7,37,46
7,37,47
7,37,52
56,7,37
7,38,54
7,39,43
46,7,39
39,7,56
45,7,40
58,7,40
7,40,60
7,41,50
7,41,51
7,41,52
44,7,42
7,42,46
42,7,49
7,43,49
7,43,51
7,43,54
7,43,55
59,7,43
44,7,45
44,7,47
44,7,51
45,7,55
7,46,49
7,46,55
47,7,48
55,7,47
7,47,60
48,7,53
7,48,55
7,49,50
7,49,51
54,7,49
7,49,58
7,50,58
7,51,53
54,7,51
7,51,60
7,52,58
56,7,53
7,53,60
7,54,56
7,55,56
7,56,57
7,56,59
7,56,60
7,57,59
60,7,58
60,7,59
8,9,11
8,9,13
8,9,15
8,9,19
8,9,20
8,9,21
9,8,33
8,9,37
40,8,9
8,9,42
8,9,43
9,8,45
46,8,9
48,8,9
10,8,13
8,10,15
8,10,19
10,8,25
8,10,27
10,8,35
10,8,38
10,8,58
59,8,10
11,8,14
8,11,17
8,11,20
8,11,22
8,11,27
8,11,37
43,8,11
8,11,45
8,11,51
8,11,52
57,8,11
58,8,11
12,8,13
12,8,18
20,8,12
8,12,25
12,8,28
8,12,39
44,8,12
8,12,47
49,8,12
8,12,50
13,8,23
33,8,13
39,8,13
43,8,13
8,13,51
8,14,17
14,8,27
8,14,28
8,14,38
8,14,49
8,14,51
58,8,14
8,15,18
19,8,15
8,15,23
8,15,34
36,8,15
50,8,15
8,16,22
8,16,26
16,8,32
8,16,41
49,8,16
8,16,54
17,8,18
17,8,21
17,8,23
17,8,31
8,17,36
8,17,40
8,17,42
8,17,52
8,17,55
17,8,57
8,17,58
8,18,19
8,18,20
22,8,18
18,8,23
26,8,18
8,18,41
44,8,18
8,18,47
8,18,48
19,8,20
8,19,21
8,19,22
8,19,38
8,19,44
8,19,45
19,8,48
8,20,24
8,20,25
40,8,20
8,20,46
20,8,56
8,20,60
24,8,21
8,21,25
33,8,21
8,21,40
46,8,21
8,21,54
57,8,21
8,21,58
8,21,60
8,22,48
8,22,49
22,8,53
8,22,56
24,8,23
28,8,23
31,8,23
35,8,23
8,23,40
8,23,42
8,23,46
8,23,49
8,23,51
8,23,52
8,23,53
8,23,57
8,24,28
8,24,32
33,8,24
8,24,37
8,24,40
8,24,41
8,24,48
8,24,50
55,8,24
60,8,24
25,8,30
8,25,36
8,25,43
25,8,45
8,25,51
25,8,56
8,25,57
27,8,26
33,8,26
8,26,35
38,8,26
44,8,26
8,26,51
8,26,54
8,27,36
37,8,27
27,8,47
8,27,48
8,27,59
8,28,30
28,8,36
37,8,28
8,28,39
8,28,40
8,28,44
8,28,45
8,28,46
28,8,47
28,8,49
28,8,52
28,8,55
28,8,56
28,8,58
29,8,31
33,8,29
8,29,43
8,29,45
8,29,47
8,29,54
60,8,29
33,8,31
8,31,55
57,8,31
8,31,59
60,8,31
8,32,36
8,32,39
8,32,40
8,32,41
8,32,42
32,8,57
33,8,34
8,33,41
44,8,33
8,33,50
8,33,51
38,8,34
8,34,41
8,34,50
8,34,55
8,34,56
37,8,35
35,8,45
8,35,48
35,8,53
8,35,56
8,35,59
60,8,35
37,8,36
8,36,51
54,8,36
38,8,37
8,37,40
44,8,37
8,37,59
39,8,38
8,38,48
8,38,59
8,40,44
8,40,46
40,8,50
8,40,54
8,40,56
41,8,54
8,41,59
8,42,43
44,8,43
45,8,43
8,43,54
8,44,51
8,44,56
8,45,47
8,45,56
8,46,51
46,8,53
8,46,55
8,46,56
46,8,57
50,8,47
52,8,47
8,48,55
56,8,48
59,8,48
54,8,49
8,49,55
56,8,49
8,49,58
8,50,57
51,8,59
8,53,55
57,8,53
56,8,59
10,9,15
10,9,17
9,10,23
10,9,29
10,9,30
10,9,33
10,9,34
36,9,10
9,10,40
10,9,42
10,9,46
10,9,49
10,9,50
10,9,53
10,9,54
55,9,10
9,11,27
11,9,35
9,11,42
45,9,11
9,11,48
11,9,52
9,11,53
55,9,11
58,9,11
9,12,15
12,9,26
12,9,37
38,9,12
12,9,39
44,9,12
9,12,49
9,12,51
13,9,15
17,9,13
24,9,13
13,9,30
32,9,13
33,9,13
34,9,13
9,13,45
13,9,51
24,9,14
28,9,14
14,9,29
31,9,14
32,9,14
38,9,14
54,9,14
22,9,15
9,15,30
33,9,15
42,9,15
9,15,46
56,9,15
16,9,23
9,16,37
16,9,39
